"Sant Agustí de Lluçanès","FARTS.cat",0
"Sant Agustí de Lluçanès","Eb",0
"Sant Agustí de Lluçanès","C's",0
"Oristà","Total votantes",396
"Oristà","Abstención",89
"Oristà","Votos nulos",10
"Oristà","Votos en blanco",1
"Oristà","Votos a candidaturas",385
"Oristà","CiU",242
"Oristà","ERC-Cat Sí",83
"Oristà","CUP-ALTERNATIVA D'ESQUERRES",20
"Oristà","P.P.",19
"Oristà","PSC",10
"Oristà","SI",5
"Oristà","ICV-EUiA",5
"Oristà","PxC",1
"Oristà","VD",0
"Oristà","UPyD",0
"Oristà","U.C.E.",0
"Oristà","PIRATA.CAT",0
"Oristà","PACMA",0
"Oristà","FARTS.cat",0
"Oristà","Eb",0
"Oristà","C's",0
"Conca de Dalt","Total votantes",265
"Conca de Dalt","Abstención",98
"Conca de Dalt","Votos nulos",0
"Conca de Dalt","Votos en blanco",4
"Conca de Dalt","Votos a candidaturas",261
"Conca de Dalt","CiU",129
"Conca de Dalt","ERC-Cat Sí",67
"Conca de Dalt","PSC",16
"Conca de Dalt","CUP-Alternativa d'Esquerres",15
"Conca de Dalt","ICV-EUiA",12
"Conca de Dalt","PP",11
"Conca de Dalt","SI",8
"Conca de Dalt","FARTS.cat",1
"Conca de Dalt","Eb",1
"Conca de Dalt","C's",1
"Conca de Dalt","UPyD",0
"Conca de Dalt","U.C.E.",0
"Conca de Dalt","PxC",0
"Conca de Dalt","PRE-IR",0
"Conca de Dalt","PIRATA.CAT",0
"Conca de Dalt","PACMA",0
"Fornells de la Selva","Total votantes",1512
"Fornells de la Selva","Abstención",265
"Fornells de la Selva","Votos nulos",7
"Fornells de la Selva","Votos en blanco",20
"Fornells de la Selva","Votos a candidaturas",1485
"Fornells de la Selva","CiU",863
"Fornells de la Selva","Esquerra-Cat Sí",279
"Fornells de la Selva","P.P.",106
"Fornells de la Selva","CUP-Alternativa d'Esquerres",53
"Fornells de la Selva","C's",52
"Fornells de la Selva","ICV-EUiA",44
"Fornells de la Selva","PSC",37
"Fornells de la Selva","SI",17
"Fornells de la Selva","PxC",9
"Fornells de la Selva","FARTS.cat",9
"Fornells de la Selva","Eb",8
"Fornells de la Selva","PIRATA.CAT",4
"Fornells de la Selva","PRE-IR",2
"Fornells de la Selva","PACMA",2
"Fornells de la Selva","UPyD",0
"Fornells de la Selva","U.C.E.",0
"Avinyonet del Penedès","Total votantes",906
"Avinyonet del Penedès","Abstención",320
"Avinyonet del Penedès","Votos nulos",5
"Avinyonet del Penedès","Votos en blanco",15
"Avinyonet del Penedès","Votos a candidaturas",886
"Avinyonet del Penedès","CiU",431
"Avinyonet del Penedès","ERC-Cat Sí",144
"Avinyonet del Penedès","ICV-EUiA",77
"Avinyonet del Penedès","P.P.",68
"Avinyonet del Penedès","PSC",67
"Avinyonet del Penedès","CUP-ALTERNATIVA D'ESQUERRES",31
"Avinyonet del Penedès","C's",27
"Avinyonet del Penedès","PxC",16
"Avinyonet del Penedès","SI",10
"Avinyonet del Penedès","PIRATA.CAT",6
"Avinyonet del Penedès","Eb",4
"Avinyonet del Penedès","VD",2
"Avinyonet del Penedès","UPyD",2
"Avinyonet del Penedès","PACMA",1
"Avinyonet del Penedès","U.C.E.",0
"Avinyonet del Penedès","FARTS.cat",0
"Vidrà","Total votantes",113
"Vidrà","Abstención",14
"Vidrà","Votos nulos",1
"Vidrà","Votos en blanco",2
"Vidrà","Votos a candidaturas",110
"Vidrà","CiU",72
"Vidrà","Esquerra-Cat Sí",26
"Vidrà","CUP-Alternativa d'Esquerres",6
"Vidrà","P.P.",2
"Vidrà","PSC",1
"Vidrà","ICV-EUiA",1
"Vidrà","Eb",1
"Vidrà","C's",1
"Vidrà","UPyD",0
"Vidrà","U.C.E.",0
"Vidrà","SI",0
"Vidrà","PxC",0
"Vidrà","PRE-IR",0
"Vidrà","PIRATA.CAT",0
"Vidrà","PACMA",0
"Vidrà","FARTS.cat",0
"Sales de Llierca","Total votantes",64
"Sales de Llierca","Abstención",25
"Sales de Llierca","Votos nulos",0
"Sales de Llierca","Votos en blanco",0
"Sales de Llierca","Votos a candidaturas",64
"Sales de Llierca","CUP-Alternativa d'Esquerres",17
"Sales de Llierca","Esquerra-Cat Sí",14
"Sales de Llierca","CiU",12
"Sales de Llierca","PSC",10
"Sales de Llierca","ICV-EUiA",8
"Sales de Llierca","SI",2
"Sales de Llierca","PRE-IR",1
"Sales de Llierca","UPyD",0
"Sales de Llierca","U.C.E.",0
"Sales de Llierca","PxC",0
"Sales de Llierca","PIRATA.CAT",0
"Sales de Llierca","PACMA",0
"Sales de Llierca","P.P.",0
"Sales de Llierca","FARTS.cat",0
"Sales de Llierca","Eb",0
"Sales de Llierca","C's",0
"Vilassar de Dalt","Total votantes",5098
"Vilassar de Dalt","Abstención",1692
"Vilassar de Dalt","Votos nulos",33
"Vilassar de Dalt","Votos en blanco",75
"Vilassar de Dalt","Votos a candidaturas",4990
"Vilassar de Dalt","CiU",2176
"Vilassar de Dalt","ERC-Cat Sí",877
"Vilassar de Dalt","P.P.",514
"Vilassar de Dalt","ICV-EUiA",383
"Vilassar de Dalt","PSC",364
"Vilassar de Dalt","C's",227
"Vilassar de Dalt","CUP-ALTERNATIVA D'ESQUERRES",195
"Vilassar de Dalt","SI",102
"Vilassar de Dalt","PxC",54
"Vilassar de Dalt","Eb",25
"Vilassar de Dalt","PIRATA.CAT",21
"Vilassar de Dalt","PACMA",16
"Vilassar de Dalt","FARTS.cat",15
"Vilassar de Dalt","UPyD",10
"Vilassar de Dalt","VD",8
"Vilassar de Dalt","U.C.E.",3
"Baix Pallars","Total votantes",214
"Baix Pallars","Abstención",77
"Baix Pallars","Votos nulos",2
"Baix Pallars","Votos en blanco",4
"Baix Pallars","Votos a candidaturas",208
"Baix Pallars","CiU",90
"Baix Pallars","ERC-Cat Sí",37
"Baix Pallars","CUP-Alternativa d'Esquerres",30
"Baix Pallars","ICV-EUiA",18
"Baix Pallars","PSC",15
"Baix Pallars","PP",7
"Baix Pallars","C's",4
"Baix Pallars","SI",3
"Baix Pallars","Eb",2
"Baix Pallars","PIRATA.CAT",1
"Baix Pallars","FARTS.cat",1
"Baix Pallars","UPyD",0
"Baix Pallars","U.C.E.",0
"Baix Pallars","PxC",0
"Baix Pallars","PRE-IR",0
"Baix Pallars","PACMA",0
"Àger","Total votantes",341
"Àger","Abstención",131
"Àger","Votos nulos",4
"Àger","Votos en blanco",1
"Àger","Votos a candidaturas",336
"Àger","CiU",157
"Àger","ERC-Cat Sí",90
"Àger","PP",32
"Àger","CUP-Alternativa d'Esquerres",31
"Àger","PSC",10
"Àger","ICV-EUiA",10
"Àger","SI",2
"Àger","C's",2
"Àger","PACMA",1
"Àger","Eb",1
"Àger","UPyD",0
"Àger","U.C.E.",0
"Àger","PxC",0
"Àger","PRE-IR",0
"Àger","PIRATA.CAT",0
"Àger","FARTS.cat",0
"Òrrius","Total votantes",415
"Òrrius","Abstención",97
"Òrrius","Votos nulos",4
"Òrrius","Votos en blanco",3
"Òrrius","Votos a candidaturas",408
"Òrrius","CiU",199
"Òrrius","ERC-Cat Sí",79
"Òrrius","CUP-ALTERNATIVA D'ESQUERRES",36
"Òrrius","P.P.",27
"Òrrius","ICV-EUiA",19
"Òrrius","C's",18
"Òrrius","PSC",14
"Òrrius","SI",4
"Òrrius","PxC",3
"Òrrius","PIRATA.CAT",3
"Òrrius","Eb",3
"Òrrius","FARTS.cat",2
"Òrrius","VD",1
"Òrrius","UPyD",0
"Òrrius","U.C.E.",0
"Òrrius","PACMA",0
"Llobera","Total votantes",141
"Llobera","Abstención",37
"Llobera","Votos nulos",2
"Llobera","Votos en blanco",7
"Llobera","Votos a candidaturas",132
"Llobera","CiU",80
"Llobera","ERC-Cat Sí",29
"Llobera","CUP-Alternativa d'Esquerres",11
"Llobera","ICV-EUiA",4
"Llobera","PP",3
"Llobera","SI",1
"Llobera","PxC",1
"Llobera","PSC",1
"Llobera","PRE-IR",1
"Llobera","C's",1
"Llobera","UPyD",0
"Llobera","U.C.E.",0
"Llobera","PIRATA.CAT",0
"Llobera","PACMA",0
"Llobera","FARTS.cat",0
"Llobera","Eb",0
"Guixers","Total votantes",90
"Guixers","Abstención",25
"Guixers","Votos nulos",0
"Guixers","Votos en blanco",1
"Guixers","Votos a candidaturas",89
"Guixers","CiU",59
"Guixers","ERC-Cat Sí",12
"Guixers","CUP-Alternativa d'Esquerres",4
"Guixers","PP",3
"Guixers","Eb",3
"Guixers","PSC",2
"Guixers","ICV-EUiA",2
"Guixers","FARTS.cat",2
"Guixers","SI",1
"Guixers","PACMA",1
"Guixers","UPyD",0
"Guixers","U.C.E.",0
"Guixers","PxC",0
"Guixers","PRE-IR",0
"Guixers","PIRATA.CAT",0
"Guixers","C's",0
"Granollers","Total votantes",29278
"Granollers","Abstención",11620
"Granollers","Votos nulos",230
"Granollers","Votos en blanco",379
"Granollers","Votos a candidaturas",28669
"Granollers","CiU",9282
"Granollers","PSC",4400
"Granollers","ERC-Cat Sí",3642
"Granollers","P.P.",3440
"Granollers","ICV-EUiA",2666
"Granollers","C's",2654
"Granollers","CUP-ALTERNATIVA D'ESQUERRES",785
"Granollers","PxC",637
"Granollers","SI",360
"Granollers","Eb",255
"Granollers","PACMA",171
"Granollers","PIRATA.CAT",132
"Granollers","FARTS.cat",91
"Granollers","UPyD",77
"Granollers","VD",60
"Granollers","U.C.E.",17
"Torre de Cabdella, la","Total votantes",477
"Torre de Cabdella, la","Abstención",186
"Torre de Cabdella, la","Votos nulos",1
"Torre de Cabdella, la","Votos en blanco",6
"Torre de Cabdella, la","Votos a candidaturas",470
"Torre de Cabdella, la","CiU",243
"Torre de Cabdella, la","ERC-Cat Sí",125
"Torre de Cabdella, la","PSC",33
"Torre de Cabdella, la","CUP-Alternativa d'Esquerres",29
"Torre de Cabdella, la","ICV-EUiA",15
"Torre de Cabdella, la","PP",13
"Torre de Cabdella, la","SI",7
"Torre de Cabdella, la","PxC",1
"Torre de Cabdella, la","PRE-IR",1
"Torre de Cabdella, la","PIRATA.CAT",1
"Torre de Cabdella, la","PACMA",1
"Torre de Cabdella, la","C's",1
"Torre de Cabdella, la","UPyD",0
"Torre de Cabdella, la","U.C.E.",0
"Torre de Cabdella, la","FARTS.cat",0
"Torre de Cabdella, la","Eb",0
"Pardines","Total votantes",107
"Pardines","Abstención",23
"Pardines","Votos nulos",0
"Pardines","Votos en blanco",3
"Pardines","Votos a candidaturas",104
"Pardines","CiU",62
"Pardines","Esquerra-Cat Sí",27
"Pardines","SI",5
"Pardines","ICV-EUiA",3
"Pardines","CUP-Alternativa d'Esquerres",3
"Pardines","P.P.",2
"Pardines","PSC",1
"Pardines","Eb",1
"Pardines","UPyD",0
"Pardines","U.C.E.",0
"Pardines","PxC",0
"Pardines","PRE-IR",0
"Pardines","PIRATA.CAT",0
"Pardines","PACMA",0
"Pardines","FARTS.cat",0
"Pardines","C's",0
"Belianes","Total votantes",331
"Belianes","Abstención",98
"Belianes","Votos nulos",1
"Belianes","Votos en blanco",6
"Belianes","Votos a candidaturas",324
"Belianes","CiU",152
"Belianes","ERC-Cat Sí",56
"Belianes","PP",38
"Belianes","PSC",29
"Belianes","CUP-Alternativa d'Esquerres",24
"Belianes","ICV-EUiA",15
"Belianes","SI",7
"Belianes","C's",3
"Belianes","UPyD",0
"Belianes","U.C.E.",0
"Belianes","PxC",0
"Belianes","PRE-IR",0
"Belianes","PIRATA.CAT",0
"Belianes","PACMA",0
"Belianes","FARTS.cat",0
"Belianes","Eb",0
"Santa Maria de Besora","Total votantes",114
"Santa Maria de Besora","Abstención",22
"Santa Maria de Besora","Votos nulos",0
"Santa Maria de Besora","Votos en blanco",2
"Santa Maria de Besora","Votos a candidaturas",112
"Santa Maria de Besora","CiU",85
"Santa Maria de Besora","ERC-Cat Sí",16
"Santa Maria de Besora","ICV-EUiA",5
"Santa Maria de Besora","C's",4
"Santa Maria de Besora","SI",1
"Santa Maria de Besora","Eb",1
"Santa Maria de Besora","VD",0
"Santa Maria de Besora","UPyD",0
"Santa Maria de Besora","U.C.E.",0
"Santa Maria de Besora","PxC",0
"Santa Maria de Besora","PSC",0
"Santa Maria de Besora","PIRATA.CAT",0
"Santa Maria de Besora","PACMA",0
"Santa Maria de Besora","P.P.",0
"Santa Maria de Besora","FARTS.cat",0
"Santa Maria de Besora","CUP-ALTERNATIVA D'ESQUERRES",0
"Gironella","Total votantes",2970
"Gironella","Abstención",932
"Gironella","Votos nulos",31
"Gironella","Votos en blanco",33
"Gironella","Votos a candidaturas",2906
"Gironella","CiU",1285
"Gironella","ERC-Cat Sí",686
"Gironella","PSC",247
"Gironella","ICV-EUiA",197
"Gironella","P.P.",182
"Gironella","CUP-ALTERNATIVA D'ESQUERRES",113
"Gironella","SI",56
"Gironella","Eb",43
"Gironella","PxC",41
"Gironella","C's",40
"Gironella","PACMA",6
"Gironella","VD",5
"Gironella","FARTS.cat",3
"Gironella","U.C.E.",2
"Gironella","UPyD",0
"Gironella","PIRATA.CAT",0
"Tagamanent","Total votantes",185
"Tagamanent","Abstención",56
"Tagamanent","Votos nulos",2
"Tagamanent","Votos en blanco",5
"Tagamanent","Votos a candidaturas",178
"Tagamanent","CiU",77
"Tagamanent","ERC-Cat Sí",43
"Tagamanent","ICV-EUiA",12
"Tagamanent","CUP-ALTERNATIVA D'ESQUERRES",12
"Tagamanent","SI",10
"Tagamanent","P.P.",8
"Tagamanent","PSC",6
"Tagamanent","C's",5
"Tagamanent","PxC",2
"Tagamanent","VD",1
"Tagamanent","FARTS.cat",1
"Tagamanent","Eb",1
"Tagamanent","UPyD",0
"Tagamanent","U.C.E.",0
"Tagamanent","PIRATA.CAT",0
"Tagamanent","PACMA",0
"Salàs de Pallars","Total votantes",217
"Salàs de Pallars","Abstención",68
"Salàs de Pallars","Votos nulos",4
"Salàs de Pallars","Votos en blanco",5
"Salàs de Pallars","Votos a candidaturas",208
"Salàs de Pallars","CiU",102
"Salàs de Pallars","ERC-Cat Sí",43
"Salàs de Pallars","PSC",19
"Salàs de Pallars","CUP-Alternativa d'Esquerres",17
"Salàs de Pallars","ICV-EUiA",12
"Salàs de Pallars","PP",7
"Salàs de Pallars","C's",4
"Salàs de Pallars","Eb",2
"Salàs de Pallars","U.C.E.",1
"Salàs de Pallars","SI",1
"Salàs de Pallars","UPyD",0
"Salàs de Pallars","PxC",0
"Salàs de Pallars","PRE-IR",0
"Salàs de Pallars","PIRATA.CAT",0
"Salàs de Pallars","PACMA",0
"Salàs de Pallars","FARTS.cat",0
"Poboleda","Total votantes",221
"Poboleda","Abstención",58
"Poboleda","Votos nulos",1
"Poboleda","Votos en blanco",2
"Poboleda","Votos a candidaturas",218
"Poboleda","CiU",100
"Poboleda","ERC-Cat Sí",57
"Poboleda","PSC",20
"Poboleda","CUP-Alternativa d'Esquerres",18
"Poboleda","S.I.",10
"Poboleda","ICV-EUiA",6
"Poboleda","P.P.",5
"Poboleda","PxC",1
"Poboleda","PIRATA.CAT",1
"Poboleda","UPyD",0
"Poboleda","U.C.E.",0
"Poboleda","SiR",0
"Poboleda","PACMA",0
"Poboleda","FARTS.cat",0
"Poboleda","Eb",0
"Poboleda","C's",0
"Alió","Total votantes",265
"Alió","Abstención",57
"Alió","Votos nulos",2
"Alió","Votos en blanco",7
"Alió","Votos a candidaturas",256
"Alió","CiU",122
"Alió","ERC-Cat Sí",45
"Alió","PSC",25
"Alió","P.P.",21
"Alió","CUP-Alternativa d'Esquerres",14
"Alió","ICV-EUiA",12
"Alió","S.I.",5
"Alió","PxC",5
"Alió","C's",3
"Alió","PACMA",2
"Alió","FARTS.cat",2
"Alió","UPyD",0
"Alió","U.C.E.",0
"Alió","SiR",0
"Alió","PIRATA.CAT",0
"Alió","Eb",0
"Castellfollit de la Roca","Total votantes",569
"Castellfollit de la Roca","Abstención",173
"Castellfollit de la Roca","Votos nulos",8
"Castellfollit de la Roca","Votos en blanco",10
"Castellfollit de la Roca","Votos a candidaturas",551
"Castellfollit de la Roca","CiU",268
"Castellfollit de la Roca","Esquerra-Cat Sí",139
"Castellfollit de la Roca","PSC",38
"Castellfollit de la Roca","P.P.",31
"Castellfollit de la Roca","ICV-EUiA",24
"Castellfollit de la Roca","CUP-Alternativa d'Esquerres",21
"Castellfollit de la Roca","SI",13
"Castellfollit de la Roca","Eb",8
"Castellfollit de la Roca","C's",4
"Castellfollit de la Roca","PRE-IR",3
"Castellfollit de la Roca","PxC",2
"Castellfollit de la Roca","UPyD",0
"Castellfollit de la Roca","U.C.E.",0
"Castellfollit de la Roca","PIRATA.CAT",0
"Castellfollit de la Roca","PACMA",0
"Castellfollit de la Roca","FARTS.cat",0
"Riu de Cerdanya","Total votantes",89
"Riu de Cerdanya","Abstención",12
"Riu de Cerdanya","Votos nulos",0
"Riu de Cerdanya","Votos en blanco",0
"Riu de Cerdanya","Votos a candidaturas",89
"Riu de Cerdanya","CiU",59
"Riu de Cerdanya","ERC-Cat Sí",17
"Riu de Cerdanya","SI",4
"Riu de Cerdanya","PP",3
"Riu de Cerdanya","ICV-EUiA",2
"Riu de Cerdanya","C's",2
"Riu de Cerdanya","PSC",1
"Riu de Cerdanya","CUP-Alternativa d'Esquerres",1
"Riu de Cerdanya","UPyD",0
"Riu de Cerdanya","U.C.E.",0
"Riu de Cerdanya","PxC",0
"Riu de Cerdanya","PRE-IR",0
"Riu de Cerdanya","PIRATA.CAT",0
"Riu de Cerdanya","PACMA",0
"Riu de Cerdanya","FARTS.cat",0
"Riu de Cerdanya","Eb",0
"Santa Maria de Corcó","Total votantes",1462
"Santa Maria de Corcó","Abstención",265
"Santa Maria de Corcó","Votos nulos",3
"Santa Maria de Corcó","Votos en blanco",7
"Santa Maria de Corcó","Votos a candidaturas",1452
"Santa Maria de Corcó","CiU",806
"Santa Maria de Corcó","ERC-Cat Sí",404
"Santa Maria de Corcó","CUP-ALTERNATIVA D'ESQUERRES",65
"Santa Maria de Corcó","ICV-EUiA",62
"Santa Maria de Corcó","SI",48
"Santa Maria de Corcó","P.P.",25
"Santa Maria de Corcó","PSC",24
"Santa Maria de Corcó","Eb",5
"Santa Maria de Corcó","C's",5
"Santa Maria de Corcó","PxC",4
"Santa Maria de Corcó","PIRATA.CAT",2
"Santa Maria de Corcó","PACMA",2
"Santa Maria de Corcó","VD",0
"Santa Maria de Corcó","UPyD",0
"Santa Maria de Corcó","U.C.E.",0
"Santa Maria de Corcó","FARTS.cat",0
"Tarragona","Total votantes",60917
"Tarragona","Abstención",28462
"Tarragona","Votos nulos",569
"Tarragona","Votos en blanco",887
"Tarragona","Votos a candidaturas",59461
"Tarragona","CiU",14467
"Tarragona","P.P.",11886
"Tarragona","PSC",9758
"Tarragona","C's",7175
"Tarragona","ERC-Cat Sí",6299
"Tarragona","ICV-EUiA",4849
"Tarragona","CUP-Alternativa d'Esquerres",1794
"Tarragona","S.I.",754
"Tarragona","Eb",569
"Tarragona","PACMA",466
"Tarragona","PxC",401
"Tarragona","UPyD",380
"Tarragona","FARTS.cat",312
"Tarragona","PIRATA.CAT",252
"Tarragona","U.C.E.",60
"Tarragona","SiR",39
"Sant Martí de Tous","Total votantes",728
"Sant Martí de Tous","Abstención",154
"Sant Martí de Tous","Votos nulos",4
"Sant Martí de Tous","Votos en blanco",6
"Sant Martí de Tous","Votos a candidaturas",718
"Sant Martí de Tous","CiU",387
"Sant Martí de Tous","ERC-Cat Sí",163
"Sant Martí de Tous","P.P.",46
"Sant Martí de Tous","ICV-EUiA",38
"Sant Martí de Tous","PSC",29
"Sant Martí de Tous","SI",24
"Sant Martí de Tous","CUP-ALTERNATIVA D'ESQUERRES",13
"Sant Martí de Tous","C's",8
"Sant Martí de Tous","PxC",5
"Sant Martí de Tous","PACMA",2
"Sant Martí de Tous","Eb",2
"Sant Martí de Tous","VD",1
"Sant Martí de Tous","UPyD",0
"Sant Martí de Tous","U.C.E.",0
"Sant Martí de Tous","PIRATA.CAT",0
"Sant Martí de Tous","FARTS.cat",0
"Arsèguel","Total votantes",42
"Arsèguel","Abstención",24
"Arsèguel","Votos nulos",1
"Arsèguel","Votos en blanco",0
"Arsèguel","Votos a candidaturas",41
"Arsèguel","ERC-Cat Sí",22
"Arsèguel","CiU",13
"Arsèguel","CUP-Alternativa d'Esquerres",3
"Arsèguel","SI",2
"Arsèguel","C's",1
"Arsèguel","UPyD",0
"Arsèguel","U.C.E.",0
"Arsèguel","PxC",0
"Arsèguel","PSC",0
"Arsèguel","PRE-IR",0
"Arsèguel","PP",0
"Arsèguel","PIRATA.CAT",0
"Arsèguel","PACMA",0
"Arsèguel","ICV-EUiA",0
"Arsèguel","FARTS.cat",0
"Arsèguel","Eb",0
"Biosca","Total votantes",132
"Biosca","Abstención",49
"Biosca","Votos nulos",1
"Biosca","Votos en blanco",6
"Biosca","Votos a candidaturas",125
"Biosca","CiU",80
"Biosca","ERC-Cat Sí",14
"Biosca","PP",13
"Biosca","CUP-Alternativa d'Esquerres",7
"Biosca","PSC",6
"Biosca","ICV-EUiA",2
"Biosca","C's",2
"Biosca","SI",1
"Biosca","UPyD",0
"Biosca","U.C.E.",0
"Biosca","PxC",0
"Biosca","PRE-IR",0
"Biosca","PIRATA.CAT",0
"Biosca","PACMA",0
"Biosca","FARTS.cat",0
"Biosca","Eb",0
"Selva de Mar, la","Total votantes",130
"Selva de Mar, la","Abstención",34
"Selva de Mar, la","Votos nulos",0
"Selva de Mar, la","Votos en blanco",4
"Selva de Mar, la","Votos a candidaturas",126
"Selva de Mar, la","CiU",73
"Selva de Mar, la","Esquerra-Cat Sí",22
"Selva de Mar, la","ICV-EUiA",10
"Selva de Mar, la","CUP-Alternativa d'Esquerres",8
"Selva de Mar, la","SI",4
"Selva de Mar, la","PSC",3
"Selva de Mar, la","P.P.",3
"Selva de Mar, la","Eb",2
"Selva de Mar, la","PRE-IR",1
"Selva de Mar, la","UPyD",0
"Selva de Mar, la","U.C.E.",0
"Selva de Mar, la","PxC",0
"Selva de Mar, la","PIRATA.CAT",0
"Selva de Mar, la","PACMA",0
"Selva de Mar, la","FARTS.cat",0
"Selva de Mar, la","C's",0
"Ribera d'Urgellet","Total votantes",480
"Ribera d'Urgellet","Abstención",214
"Ribera d'Urgellet","Votos nulos",3
"Ribera d'Urgellet","Votos en blanco",13
"Ribera d'Urgellet","Votos a candidaturas",464
"Ribera d'Urgellet","CiU",256
"Ribera d'Urgellet","ERC-Cat Sí",77
"Ribera d'Urgellet","ICV-EUiA",37
"Ribera d'Urgellet","PSC",28
"Ribera d'Urgellet","PP",24
"Ribera d'Urgellet","CUP-Alternativa d'Esquerres",14
"Ribera d'Urgellet","C's",12
"Ribera d'Urgellet","SI",9
"Ribera d'Urgellet","PIRATA.CAT",2
"Ribera d'Urgellet","FARTS.cat",2
"Ribera d'Urgellet","U.C.E.",1
"Ribera d'Urgellet","PxC",1
"Ribera d'Urgellet","PACMA",1
"Ribera d'Urgellet","UPyD",0
"Ribera d'Urgellet","PRE-IR",0
"Ribera d'Urgellet","Eb",0
"Planoles","Total votantes",196
"Planoles","Abstención",37
