"Vinebre","C's",29
"Vinebre","PSC",18
"Vinebre","CUP",15
"Vinebre","CatComú-Podem",10
"Vinebre","PP",5
"Vinebre","PACMA",2
"Vinebre","RECORTES CERO-GRUPO VERDE",0
"Vinebre","DIÀLEG (C. RETIRADA)",0
"Sant Esteve Sesrovires","Total votantes",4958
"Sant Esteve Sesrovires","Abstención",871
"Sant Esteve Sesrovires","Votos nulos",19
"Sant Esteve Sesrovires","Votos en blanco",24
"Sant Esteve Sesrovires","Votos a Candidaturas",4915
"Sant Esteve Sesrovires","C's",1322
"Sant Esteve Sesrovires","ERC-CatSí",1234
"Sant Esteve Sesrovires","JUNTSxCAT",787
"Sant Esteve Sesrovires","PSC",675
"Sant Esteve Sesrovires","CatComú-Podem",444
"Sant Esteve Sesrovires","CUP",211
"Sant Esteve Sesrovires","PP",152
"Sant Esteve Sesrovires","PACMA",76
"Sant Esteve Sesrovires","RECORTES CERO-GRUPO VERDE",14
"Sant Esteve Sesrovires","DIÀLEG (C. RETIRADA)",0
"Cava","Total votantes",35
"Cava","Abstención",9
"Cava","Votos nulos",0
"Cava","Votos en blanco",0
"Cava","Votos a Candidaturas",35
"Cava","ERC-CatSí",15
"Cava","JUNTSxCAT",14
"Cava","CUP",5
"Cava","PP",1
"Cava","PSC",0
"Cava","C's",0
"Cava","PU M+J",0
"Cava","PACMA",0
"Cava","RECORTES CERO-GRUPO VERDE",0
"Cava","DIÀLEG (C. RETIRADA)",0
"Cava","CatComú-Podem",0
"Vilosell, el","Total votantes",127
"Vilosell, el","Abstención",23
"Vilosell, el","Votos nulos",0
"Vilosell, el","Votos en blanco",2
"Vilosell, el","Votos a Candidaturas",125
"Vilosell, el","JUNTSxCAT",51
"Vilosell, el","ERC-CatSí",48
"Vilosell, el","C's",9
"Vilosell, el","CUP",7
"Vilosell, el","PSC",4
"Vilosell, el","CatComú-Podem",4
"Vilosell, el","PP",2
"Vilosell, el","PU M+J",0
"Vilosell, el","PACMA",0
"Vilosell, el","RECORTES CERO-GRUPO VERDE",0
"Vilosell, el","DIÀLEG (C. RETIRADA)",0
"Alàs i Cerc","Total votantes",225
"Alàs i Cerc","Abstención",58
"Alàs i Cerc","Votos nulos",0
"Alàs i Cerc","Votos en blanco",1
"Alàs i Cerc","Votos a Candidaturas",224
"Alàs i Cerc","JUNTSxCAT",91
"Alàs i Cerc","ERC-CatSí",57
"Alàs i Cerc","C's",23
"Alàs i Cerc","CUP",21
"Alàs i Cerc","PSC",19
"Alàs i Cerc","PP",6
"Alàs i Cerc","CatComú-Podem",6
"Alàs i Cerc","PACMA",1
"Alàs i Cerc","PU M+J",0
"Alàs i Cerc","RECORTES CERO-GRUPO VERDE",0
"Alàs i Cerc","DIÀLEG (C. RETIRADA)",0
"Godall","Total votantes",388
"Godall","Abstención",110
"Godall","Votos nulos",1
"Godall","Votos en blanco",5
"Godall","Votos a Candidaturas",382
"Godall","ERC-CatSí",104
"Godall","PSC",82
"Godall","C's",79
"Godall","PP",47
"Godall","JUNTSxCAT",43
"Godall","CUP",15
"Godall","CatComú-Podem",12
"Godall","PACMA",0
"Godall","RECORTES CERO-GRUPO VERDE",0
"Godall","DIÀLEG (C. RETIRADA)",0
"Bossòst","Total votantes",638
"Bossòst","Abstención",202
"Bossòst","Votos nulos",8
"Bossòst","Votos en blanco",5
"Bossòst","Votos a Candidaturas",625
"Bossòst","C's",254
"Bossòst","PSC",138
"Bossòst","ERC-CatSí",74
"Bossòst","JUNTSxCAT",68
"Bossòst","PP",49
"Bossòst","CatComú-Podem",30
"Bossòst","CUP",11
"Bossòst","PACMA",1
"Bossòst","PU M+J",0
"Bossòst","RECORTES CERO-GRUPO VERDE",0
"Bossòst","DIÀLEG (C. RETIRADA)",0
"Cellera de Ter, la","Total votantes",1335
"Cellera de Ter, la","Abstención",155
"Cellera de Ter, la","Votos nulos",2
"Cellera de Ter, la","Votos en blanco",3
"Cellera de Ter, la","Votos a Candidaturas",1330
"Cellera de Ter, la","JUNTSxCAT",789
"Cellera de Ter, la","ERC-CatSí",288
"Cellera de Ter, la","CUP",84
"Cellera de Ter, la","C's",63
"Cellera de Ter, la","PSC",58
"Cellera de Ter, la","CatComú-Podem",24
"Cellera de Ter, la","PP",18
"Cellera de Ter, la","PACMA",6
"Cellera de Ter, la","RECORTES CERO-GRUPO VERDE",0
"Cellera de Ter, la","PU M+J",0
"Cellera de Ter, la","DIÀLEG (C. RETIRADA)",0
"Talamanca","Total votantes",147
"Talamanca","Abstención",15
"Talamanca","Votos nulos",0
"Talamanca","Votos en blanco",0
"Talamanca","Votos a Candidaturas",147
"Talamanca","JUNTSxCAT",70
"Talamanca","ERC-CatSí",42
"Talamanca","CUP",13
"Talamanca","C's",9
"Talamanca","PP",6
"Talamanca","CatComú-Podem",4
"Talamanca","PSC",3
"Talamanca","PACMA",0
"Talamanca","RECORTES CERO-GRUPO VERDE",0
"Talamanca","DIÀLEG (C. RETIRADA)",0
"Montgat","Total votantes",7526
"Montgat","Abstención",1309
"Montgat","Votos nulos",13
"Montgat","Votos en blanco",26
"Montgat","Votos a Candidaturas",7487
"Montgat","ERC-CatSí",1974
"Montgat","C's",1959
"Montgat","JUNTSxCAT",1244
"Montgat","PSC",957
"Montgat","CatComú-Podem",678
"Montgat","CUP",302
"Montgat","PP",269
"Montgat","PACMA",80
"Montgat","RECORTES CERO-GRUPO VERDE",24
"Montgat","DIÀLEG (C. RETIRADA)",0
"Pera, la","Total votantes",279
"Pera, la","Abstención",44
"Pera, la","Votos nulos",0
"Pera, la","Votos en blanco",2
"Pera, la","Votos a Candidaturas",277
"Pera, la","JUNTSxCAT",158
"Pera, la","ERC-CatSí",73
"Pera, la","C's",15
"Pera, la","CUP",14
"Pera, la","PSC",8
"Pera, la","PP",6
"Pera, la","CatComú-Podem",3
"Pera, la","PU M+J",0
"Pera, la","PACMA",0
"Pera, la","RECORTES CERO-GRUPO VERDE",0
"Pera, la","DIÀLEG (C. RETIRADA)",0
"Talarn","Total votantes",280
"Talarn","Abstención",74
"Talarn","Votos nulos",1
"Talarn","Votos en blanco",1
"Talarn","Votos a Candidaturas",278
"Talarn","ERC-CatSí",76
"Talarn","C's",67
"Talarn","JUNTSxCAT",67
"Talarn","PSC",32
"Talarn","CUP",19
"Talarn","PP",8
"Talarn","CatComú-Podem",7
"Talarn","PACMA",2
"Talarn","PU M+J",0
"Talarn","RECORTES CERO-GRUPO VERDE",0
"Talarn","DIÀLEG (C. RETIRADA)",0
"Vallfogona de Riucorb","Total votantes",74
"Vallfogona de Riucorb","Abstención",3
"Vallfogona de Riucorb","Votos nulos",0
"Vallfogona de Riucorb","Votos en blanco",0
"Vallfogona de Riucorb","Votos a Candidaturas",74
"Vallfogona de Riucorb","JUNTSxCAT",49
"Vallfogona de Riucorb","ERC-CatSí",14
"Vallfogona de Riucorb","PSC",5
"Vallfogona de Riucorb","PP",2
"Vallfogona de Riucorb","C's",2
"Vallfogona de Riucorb","CUP",1
"Vallfogona de Riucorb","PACMA",1
"Vallfogona de Riucorb","RECORTES CERO-GRUPO VERDE",0
"Vallfogona de Riucorb","DIÀLEG (C. RETIRADA)",0
"Vallfogona de Riucorb","CatComú-Podem",0
"Vilobí d'Onyar","Total votantes",2037
"Vilobí d'Onyar","Abstención",248
"Vilobí d'Onyar","Votos nulos",9
"Vilobí d'Onyar","Votos en blanco",6
"Vilobí d'Onyar","Votos a Candidaturas",2022
"Vilobí d'Onyar","JUNTSxCAT",1028
"Vilobí d'Onyar","ERC-CatSí",409
"Vilobí d'Onyar","C's",289
"Vilobí d'Onyar","CUP",103
"Vilobí d'Onyar","PSC",81
"Vilobí d'Onyar","CatComú-Podem",64
"Vilobí d'Onyar","PP",33
"Vilobí d'Onyar","PACMA",9
"Vilobí d'Onyar","RECORTES CERO-GRUPO VERDE",5
"Vilobí d'Onyar","PU M+J",1
"Vilobí d'Onyar","DIÀLEG (C. RETIRADA)",0
"Alguaire","Total votantes",1726
"Alguaire","Abstención",381
"Alguaire","Votos nulos",10
"Alguaire","Votos en blanco",5
"Alguaire","Votos a Candidaturas",1711
"Alguaire","JUNTSxCAT",614
"Alguaire","ERC-CatSí",564
"Alguaire","C's",207
"Alguaire","PSC",145
"Alguaire","CUP",73
"Alguaire","PP",51
"Alguaire","CatComú-Podem",47
"Alguaire","PACMA",8
"Alguaire","RECORTES CERO-GRUPO VERDE",2
"Alguaire","PU M+J",0
"Alguaire","DIÀLEG (C. RETIRADA)",0
"Masies de Roda, les","Total votantes",497
"Masies de Roda, les","Abstención",60
"Masies de Roda, les","Votos nulos",1
"Masies de Roda, les","Votos en blanco",3
"Masies de Roda, les","Votos a Candidaturas",493
"Masies de Roda, les","JUNTSxCAT",291
"Masies de Roda, les","ERC-CatSí",114
"Masies de Roda, les","C's",39
"Masies de Roda, les","CUP",26
"Masies de Roda, les","PSC",9
"Masies de Roda, les","CatComú-Podem",7
"Masies de Roda, les","PP",6
"Masies de Roda, les","RECORTES CERO-GRUPO VERDE",1
"Masies de Roda, les","PACMA",0
"Masies de Roda, les","DIÀLEG (C. RETIRADA)",0
"Calonge de Segarra","Total votantes",141
"Calonge de Segarra","Abstención",25
"Calonge de Segarra","Votos nulos",0
"Calonge de Segarra","Votos en blanco",1
"Calonge de Segarra","Votos a Candidaturas",140
"Calonge de Segarra","JUNTSxCAT",96
"Calonge de Segarra","ERC-CatSí",24
"Calonge de Segarra","PSC",6
"Calonge de Segarra","C's",6
"Calonge de Segarra","CUP",5
"Calonge de Segarra","CatComú-Podem",3
"Calonge de Segarra","PP",0
"Calonge de Segarra","PACMA",0
"Calonge de Segarra","RECORTES CERO-GRUPO VERDE",0
"Calonge de Segarra","DIÀLEG (C. RETIRADA)",0
"Campins","Total votantes",346
"Campins","Abstención",45
"Campins","Votos nulos",2
"Campins","Votos en blanco",0
"Campins","Votos a Candidaturas",344
"Campins","JUNTSxCAT",128
"Campins","ERC-CatSí",90
"Campins","CUP",55
"Campins","C's",23
"Campins","PSC",21
"Campins","CatComú-Podem",19
"Campins","PP",4
"Campins","PACMA",4
"Campins","RECORTES CERO-GRUPO VERDE",0
"Campins","DIÀLEG (C. RETIRADA)",0
"Malgrat de Mar","Total votantes",10637
"Malgrat de Mar","Abstención",2799
"Malgrat de Mar","Votos nulos",47
"Malgrat de Mar","Votos en blanco",46
"Malgrat de Mar","Votos a Candidaturas",10544
"Malgrat de Mar","C's",2701
"Malgrat de Mar","ERC-CatSí",2393
"Malgrat de Mar","JUNTSxCAT",2370
"Malgrat de Mar","PSC",1492
"Malgrat de Mar","CatComú-Podem",708
"Malgrat de Mar","PP",401
"Malgrat de Mar","CUP",370
"Malgrat de Mar","PACMA",96
"Malgrat de Mar","RECORTES CERO-GRUPO VERDE",13
"Malgrat de Mar","DIÀLEG (C. RETIRADA)",0
"Monistrol de Montserrat","Total votantes",1789
"Monistrol de Montserrat","Abstención",445
"Monistrol de Montserrat","Votos nulos",5
"Monistrol de Montserrat","Votos en blanco",9
"Monistrol de Montserrat","Votos a Candidaturas",1775
"Monistrol de Montserrat","ERC-CatSí",466
"Monistrol de Montserrat","JUNTSxCAT",435
"Monistrol de Montserrat","C's",365
"Monistrol de Montserrat","PSC",204
"Monistrol de Montserrat","CatComú-Podem",111
"Monistrol de Montserrat","CUP",103
"Monistrol de Montserrat","PP",67
"Monistrol de Montserrat","PACMA",21
"Monistrol de Montserrat","RECORTES CERO-GRUPO VERDE",3
"Monistrol de Montserrat","DIÀLEG (C. RETIRADA)",0
"Cabra del Camp","Total votantes",638
"Cabra del Camp","Abstención",209
"Cabra del Camp","Votos nulos",7
"Cabra del Camp","Votos en blanco",4
"Cabra del Camp","Votos a Candidaturas",627
"Cabra del Camp","JUNTSxCAT",163
"Cabra del Camp","ERC-CatSí",161
"Cabra del Camp","C's",160
"Cabra del Camp","PSC",62
"Cabra del Camp","CUP",34
"Cabra del Camp","CatComú-Podem",28
"Cabra del Camp","PP",11
"Cabra del Camp","PACMA",8
"Cabra del Camp","RECORTES CERO-GRUPO VERDE",0
"Cabra del Camp","DIÀLEG (C. RETIRADA)",0
"Ullà","Total votantes",480
"Ullà","Abstención",103
"Ullà","Votos nulos",0
"Ullà","Votos en blanco",5
"Ullà","Votos a Candidaturas",475
"Ullà","JUNTSxCAT",190
"Ullà","ERC-CatSí",97
"Ullà","C's",87
"Ullà","PSC",35
"Ullà","CUP",31
"Ullà","PP",17
"Ullà","CatComú-Podem",16
"Ullà","PACMA",1
"Ullà","RECORTES CERO-GRUPO VERDE",1
"Ullà","PU M+J",0
"Ullà","DIÀLEG (C. RETIRADA)",0
"Borredà","Total votantes",315
"Borredà","Abstención",54
"Borredà","Votos nulos",0
"Borredà","Votos en blanco",1
"Borredà","Votos a Candidaturas",314
"Borredà","JUNTSxCAT",161
"Borredà","ERC-CatSí",69
"Borredà","CUP",29
"Borredà","PSC",24
"Borredà","C's",19
"Borredà","PP",6
"Borredà","CatComú-Podem",5
"Borredà","PACMA",1
"Borredà","RECORTES CERO-GRUPO VERDE",0
"Borredà","DIÀLEG (C. RETIRADA)",0
"Llers","Total votantes",751
"Llers","Abstención",167
"Llers","Votos nulos",3
"Llers","Votos en blanco",2
"Llers","Votos a Candidaturas",746
"Llers","JUNTSxCAT",322
"Llers","ERC-CatSí",196
"Llers","C's",113
"Llers","CUP",36
"Llers","CatComú-Podem",32
"Llers","PSC",23
"Llers","PP",20
"Llers","PACMA",3
"Llers","RECORTES CERO-GRUPO VERDE",1
"Llers","PU M+J",0
"Llers","DIÀLEG (C. RETIRADA)",0
"Castell de Mur","Total votantes",132
"Castell de Mur","Abstención",13
"Castell de Mur","Votos nulos",0
"Castell de Mur","Votos en blanco",2
"Castell de Mur","Votos a Candidaturas",130
"Castell de Mur","JUNTSxCAT",66
"Castell de Mur","ERC-CatSí",31
"Castell de Mur","C's",11
"Castell de Mur","CUP",8
"Castell de Mur","PSC",6
"Castell de Mur","CatComú-Podem",5
"Castell de Mur","PP",3
"Castell de Mur","PU M+J",0
"Castell de Mur","PACMA",0
"Castell de Mur","RECORTES CERO-GRUPO VERDE",0
"Castell de Mur","DIÀLEG (C. RETIRADA)",0
"Breda","Total votantes",2486
"Breda","Abstención",353
"Breda","Votos nulos",12
"Breda","Votos en blanco",5
"Breda","Votos a Candidaturas",2469
"Breda","JUNTSxCAT",939
"Breda","ERC-CatSí",831
"Breda","C's",238
"Breda","PSC",167
"Breda","CUP",151
"Breda","CatComú-Podem",66
"Breda","PP",61
"Breda","PACMA",11
"Breda","RECORTES CERO-GRUPO VERDE",3
"Breda","PU M+J",2
"Breda","DIÀLEG (C. RETIRADA)",0
"Beuda","Total votantes",111
"Beuda","Abstención",10
"Beuda","Votos nulos",0
"Beuda","Votos en blanco",0
"Beuda","Votos a Candidaturas",111
"Beuda","JUNTSxCAT",45
"Beuda","CUP",25
"Beuda","ERC-CatSí",22
"Beuda","PSC",14
"Beuda","CatComú-Podem",4
"Beuda","PP",1
"Beuda","C's",0
"Beuda","RECORTES CERO-GRUPO VERDE",0
"Beuda","PU M+J",0
"Beuda","PACMA",0
"Beuda","DIÀLEG (C. RETIRADA)",0
"Almatret","Total votantes",249
"Almatret","Abstención",31
"Almatret","Votos nulos",0
"Almatret","Votos en blanco",0
"Almatret","Votos a Candidaturas",249
"Almatret","JUNTSxCAT",106
"Almatret","ERC-CatSí",76
"Almatret","C's",26
"Almatret","PP",18
"Almatret","CUP",8
"Almatret","PSC",8
"Almatret","CatComú-Podem",6
"Almatret","RECORTES CERO-GRUPO VERDE",1
"Almatret","PU M+J",0
"Almatret","PACMA",0
"Almatret","DIÀLEG (C. RETIRADA)",0
"Marçà","Total votantes",401
"Marçà","Abstención",52
"Marçà","Votos nulos",1
"Marçà","Votos en blanco",2
"Marçà","Votos a Candidaturas",398
"Marçà","ERC-CatSí",150
"Marçà","JUNTSxCAT",129
"Marçà","CUP",38
"Marçà","C's",30
"Marçà","PSC",26
"Marçà","CatComú-Podem",11
"Marçà","PP",8
"Marçà","PACMA",4
"Marçà","RECORTES CERO-GRUPO VERDE",2
"Marçà","DIÀLEG (C. RETIRADA)",0
"Térmens","Total votantes",868
"Térmens","Abstención",143
"Térmens","Votos nulos",5
"Térmens","Votos en blanco",1
"Térmens","Votos a Candidaturas",862
"Térmens","JUNTSxCAT",382
"Térmens","ERC-CatSí",273
"Térmens","C's",57
"Térmens","PP",56
"Térmens","PSC",41
"Térmens","CUP",33
"Térmens","CatComú-Podem",16
"Térmens","PACMA",3
"Térmens","PU M+J",1
"Térmens","RECORTES CERO-GRUPO VERDE",0
"Térmens","DIÀLEG (C. RETIRADA)",0
"Pla del Penedès, el","Total votantes",821
"Pla del Penedès, el","Abstención",106
"Pla del Penedès, el","Votos nulos",5
"Pla del Penedès, el","Votos en blanco",4
"Pla del Penedès, el","Votos a Candidaturas",812
"Pla del Penedès, el","JUNTSxCAT",320
"Pla del Penedès, el","ERC-CatSí",208
"Pla del Penedès, el","C's",94
"Pla del Penedès, el","CUP",79
"Pla del Penedès, el","PSC",53
"Pla del Penedès, el","CatComú-Podem",41
"Pla del Penedès, el","PP",14
"Pla del Penedès, el","RECORTES CERO-GRUPO VERDE",2
"Pla del Penedès, el","PACMA",1
"Pla del Penedès, el","DIÀLEG (C. RETIRADA)",0
"Serra de Daró","Total votantes",138
"Serra de Daró","Abstención",11
"Serra de Daró","Votos nulos",0
"Serra de Daró","Votos en blanco",1
"Serra de Daró","Votos a Candidaturas",137
"Serra de Daró","JUNTSxCAT",83
"Serra de Daró","ERC-CatSí",30
"Serra de Daró","CUP",11
"Serra de Daró","C's",5
"Serra de Daró","CatComú-Podem",5
"Serra de Daró","PSC",3
"Serra de Daró","PP",0
"Serra de Daró","PACMA",0
"Serra de Daró","PU M+J",0
"Serra de Daró","RECORTES CERO-GRUPO VERDE",0
"Serra de Daró","DIÀLEG (C. RETIRADA)",0
"Castellvell del Camp","Total votantes",1910
"Castellvell del Camp","Abstención",256
"Castellvell del Camp","Votos nulos",3
"Castellvell del Camp","Votos en blanco",14
"Castellvell del Camp","Votos a Candidaturas",1893
"Castellvell del Camp","JUNTSxCAT",600
"Castellvell del Camp","ERC-CatSí",523
"Castellvell del Camp","C's",416
"Castellvell del Camp","PSC",155
"Castellvell del Camp","CUP",78
"Castellvell del Camp","CatComú-Podem",65
"Castellvell del Camp","PP",45
"Castellvell del Camp","PACMA",9
"Castellvell del Camp","RECORTES CERO-GRUPO VERDE",2
"Castellvell del Camp","DIÀLEG (C. RETIRADA)",0
"Aitona","Total votantes",1215
"Aitona","Abstención",316
"Aitona","Votos nulos",5
"Aitona","Votos en blanco",9
"Aitona","Votos a Candidaturas",1201
"Aitona","JUNTSxCAT",508
"Aitona","ERC-CatSí",278
"Aitona","C's",158
"Aitona","PP",131
"Aitona","PSC",68
"Aitona","CUP",28
"Aitona","CatComú-Podem",25
"Aitona","PACMA",3
"Aitona","RECORTES CERO-GRUPO VERDE",1
"Aitona","PU M+J",1
"Aitona","DIÀLEG (C. RETIRADA)",0
"Milà, el","Total votantes",130
"Milà, el","Abstención",14
"Milà, el","Votos nulos",0
"Milà, el","Votos en blanco",0
"Milà, el","Votos a Candidaturas",130
"Milà, el","JUNTSxCAT",48
"Milà, el","C's",29
"Milà, el","ERC-CatSí",26
"Milà, el","PP",13
"Milà, el","CatComú-Podem",9
"Milà, el","PSC",4
"Milà, el","CUP",1
"Milà, el","PACMA",0
"Milà, el","RECORTES CERO-GRUPO VERDE",0
"Milà, el","DIÀLEG (C. RETIRADA)",0
"Sant Andreu de la Barca","Total votantes",16052
"Sant Andreu de la Barca","Abstención",3273
"Sant Andreu de la Barca","Votos nulos",65
"Sant Andreu de la Barca","Votos en blanco",68
"Sant Andreu de la Barca","Votos a Candidaturas",15919
"Sant Andreu de la Barca","C's",6032
"Sant Andreu de la Barca","PSC",3489
"Sant Andreu de la Barca","ERC-CatSí",2673
"Sant Andreu de la Barca","CatComú-Podem",1470
"Sant Andreu de la Barca","JUNTSxCAT",1084
"Sant Andreu de la Barca","PP",587
"Sant Andreu de la Barca","CUP",319
"Sant Andreu de la Barca","PACMA",194
"Sant Andreu de la Barca","RECORTES CERO-GRUPO VERDE",71
"Sant Andreu de la Barca","DIÀLEG (C. RETIRADA)",0
"Salou","Total votantes",10964
"Salou","Abstención",3695
"Salou","Votos nulos",37
"Salou","Votos en blanco",28
"Salou","Votos a Candidaturas",10899
"Salou","C's",4735
"Salou","ERC-CatSí",1623
"Salou","JUNTSxCAT",1488
"Salou","PSC",1398
"Salou","PP",664
"Salou","CatComú-Podem",624
"Salou","CUP",219
"Salou","PACMA",126
"Salou","RECORTES CERO-GRUPO VERDE",22
"Salou","DIÀLEG (C. RETIRADA)",0
"Rodonyà","Total votantes",312
"Rodonyà","Abstención",61
"Rodonyà","Votos nulos",2
"Rodonyà","Votos en blanco",2
"Rodonyà","Votos a Candidaturas",308
"Rodonyà","JUNTSxCAT",118
"Rodonyà","ERC-CatSí",87
"Rodonyà","C's",38
"Rodonyà","PSC",24
"Rodonyà","CatComú-Podem",19
"Rodonyà","CUP",14
"Rodonyà","PP",4
"Rodonyà","PACMA",4
"Rodonyà","RECORTES CERO-GRUPO VERDE",0
"Rodonyà","DIÀLEG (C. RETIRADA)",0
"Vilallonga del Camp","Total votantes",1343
"Vilallonga del Camp","Abstención",265
"Vilallonga del Camp","Votos nulos",5
"Vilallonga del Camp","Votos en blanco",3
"Vilallonga del Camp","Votos a Candidaturas",1335
"Vilallonga del Camp","ERC-CatSí",362
"Vilallonga del Camp","C's",339
"Vilallonga del Camp","JUNTSxCAT",279
"Vilallonga del Camp","PSC",152
"Vilallonga del Camp","PP",66
"Vilallonga del Camp","CUP",65
"Vilallonga del Camp","CatComú-Podem",63
"Vilallonga del Camp","PACMA",8
"Vilallonga del Camp","RECORTES CERO-GRUPO VERDE",1
"Vilallonga del Camp","DIÀLEG (C. RETIRADA)",0
"Sant Cugat del Vallès","Total votantes",52901
"Sant Cugat del Vallès","Abstención",7741
"Sant Cugat del Vallès","Votos nulos",128
"Sant Cugat del Vallès","Votos en blanco",308
"Sant Cugat del Vallès","Votos a Candidaturas",52465
"Sant Cugat del Vallès","JUNTSxCAT",15429
"Sant Cugat del Vallès","C's",11966
"Sant Cugat del Vallès","ERC-CatSí",10986
"Sant Cugat del Vallès","PSC",5755
